drone_id,x,y,z
radio://0/80/2M/3,0.0055497451685369015,-0.007297125179320574,0.004637893754988909
radio://0/80/2M/3,0.005789463873952627,-0.006833811290562153,0.006013701669871807
radio://0/80/2M/3,-0.0005110932979732752,0.007622858975082636,-0.005794032476842403
radio://0/80/2M/3,-0.007317044772207737,0.008865914307534695,-0.009097631089389324
radio://0/80/2M/3,-0.006190998945385218,0.010819277726113796,-0.009694342501461506
radio://0/80/2M/3,-0.012897550128400326,0.007119580637663603,-0.014207741245627403
radio://0/80/2M/3,-0.015657199546694756,0.0034360995050519705,-0.011515513993799686
radio://0/80/2M/3,-0.011132488027215004,0.007882824167609215,-0.017369646579027176
radio://0/80/2M/3,0.02670132741332054,-0.001145437709055841,0.0025657000951468945
radio://0/80/2M/3,-0.0017519883112981915,-0.00495923450216651,0.005603465251624584
radio://0/80/2M/3,-0.01945207640528679,-0.0069325948134064674,0.00767016364261508
radio://0/80/2M/3,-0.00015759233792778105,-0.002110904548317194,0.00658824946731329
radio://0/80/2M/3,-0.011715665459632874,-0.007101757451891899,0.007441566325724125
radio://0/80/2M/3,0.006340002175420523,-0.0023364147637039423,0.004947408102452755
radio://0/80/2M/3,-0.006975345779210329,-0.003732934594154358,0.005375390872359276
radio://0/80/2M/3,-0.00771762989461422,-0.004366226959973574,0.005149892531335354
radio://0/80/2M/3,-0.008815689943730831,-0.005253591574728489,0.005234354641288519
radio://0/80/2M/3,0.0071709491312503815,0.005154519807547331,-0.011105434969067574
radio://0/80/2M/3,-0.004770713392645121,0.004108699969947338,-0.0059845466166734695
radio://0/80/2M/3,0.014021848328411579,0.0008615074912086129,-0.005234895274043083
radio://0/80/2M/3,0.009305354207754135,0.006488373968750238,-0.005325640551745892
radio://0/80/2M/3,0.0005698230233974755,0.010145768523216248,-0.00883894506841898
radio://0/80/2M/3,0.009703663177788258,0.012070721946656704,-0.02230171300470829
radio://0/80/2M/3,0.01634286344051361,0.012462683953344822,-0.004143328405916691
radio://0/80/2M/3,-0.009339589625597,0.014130481518805027,0.02485625073313713
radio://0/80/2M/3,-0.021892894059419632,0.011228595860302448,0.044864896684885025
radio://0/80/2M/3,-0.03862207755446434,0.006844197399914265,0.06261248141527176
radio://0/80/2M/3,-0.03866259381175041,0.011906641535460949,0.06118520721793175
radio://0/80/2M/3,-0.04050081595778465,0.004490978084504604,0.05978437140583992
radio://0/80/2M/3,-0.024283671751618385,-0.0053976490162312984,0.045859403908252716
radio://0/80/2M/3,-0.022589880973100662,-0.015064487233757973,0.03303388133645058
radio://0/80/2M/3,-0.0238262377679348,-0.01938616670668125,0.03489721566438675
radio://0/80/2M/3,0.008680223487317562,-0.026361918076872826,0.026860414072871208
radio://0/80/2M/3,0.009333694353699684,-0.03601742163300514,0.04283098503947258
radio://0/80/2M/3,0.014919455163180828,-0.03713851794600487,0.02109740860760212
radio://0/80/2M/3,0.0235001090914011,-0.03377649560570717,0.019340120255947113
radio://0/80/2M/3,0.01656246744096279,-0.031851980835199356,0.007079701870679855
radio://0/80/2M/3,0.0070776366628706455,-0.020687924697995186,0.025480912998318672
radio://0/80/2M/3,0.0019052524585276842,-0.00561174564063549,0.05956965312361717
radio://0/80/2M/3,0.01726895198225975,-0.00589424092322588,0.07498420774936676
radio://0/80/2M/3,0.010481453500688076,0.0031371992081403732,0.07616008818149567
radio://0/80/2M/3,-0.0016406533541157842,0.018436843529343605,0.07411503791809082
radio://0/80/2M/3,-0.011169541627168655,0.023283062502741814,0.07748234272003174
radio://0/80/2M/3,-0.024234242737293243,0.045641008764505386,0.04631970822811127
radio://0/80/2M/3,-0.024993794038891792,0.05183117464184761,0.046062666922807693
radio://0/80/2M/3,-0.02229420468211174,0.04880894720554352,0.04679909721016884
radio://0/80/2M/3,-0.01554499939084053,0.06358948349952698,0.03417707979679108
radio://0/80/2M/3,-0.006487114820629358,0.0614825114607811,0.055135324597358704
radio://0/80/2M/3,-0.006768963299691677,0.047309622168540955,0.07861175388097763
radio://0/80/2M/3,0.006550982594490051,0.03562937676906586,0.12040340900421143
radio://0/80/2M/3,-0.009244894608855247,0.006961136590689421,0.16361583769321442
radio://0/80/2M/3,-0.005348731763660908,-0.016698943451046944,0.15328039228916168
radio://0/80/2M/3,0.0006706665735691786,-0.02971687912940979,0.14935855567455292
radio://0/80/2M/3,0.017111094668507576,-0.03183338791131973,0.14187145233154297
radio://0/80/2M/3,0.040438808500766754,-0.03709011897444725,0.11143098026514053
radio://0/80/2M/3,0.08593428879976273,-0.033261582255363464,0.11706297844648361
radio://0/80/2M/3,0.09567026048898697,-0.02446131221950054,0.12046616524457932
