drone_id,x,y,z
radio://0/80/2M/3,0.03514379635453224,0.009884308092296124,0.007219517137855291
radio://0/80/2M/3,0.035650935024023056,0.009634734131395817,0.0076525527983903885
radio://0/80/2M/3,0.03508070111274719,0.012154967524111271,0.005049752537161112
radio://0/80/2M/3,0.03159327805042267,0.012705326080322266,0.004262938164174557
radio://0/80/2M/3,0.03105843998491764,0.013251575641334057,0.0036875077057629824
radio://0/80/2M/3,0.029031630605459213,0.01286194659769535,0.002458471804857254
radio://0/80/2M/3,0.028019290417432785,0.012528310529887676,0.0020908063743263483
radio://0/80/2M/3,0.028392978012561798,0.013505959883332253,0.0007494668825529516
radio://0/80/2M/3,0.03525161370635033,0.01191679947078228,0.003619195194914937
radio://0/80/2M/3,0.03186871483922005,0.011422230862081051,0.00418955460190773
radio://0/80/2M/3,0.029282083734869957,0.01090700551867485,0.004797582980245352
radio://0/80/2M/3,0.03229513764381409,0.01162766944617033,0.004997288342565298
radio://0/80/2M/3,0.028564095497131348,0.010611078701913357,0.005522503983229399
radio://0/80/2M/3,0.032597385346889496,0.011225330643355846,0.005407414864748716
radio://0/80/2M/3,0.02819196879863739,0.010892628692090511,0.005724415183067322
radio://0/80/2M/3,0.027827588841319084,0.010686368681490421,0.005980859976261854
radio://0/80/2M/3,0.02740822546184063,0.010440271347761154,0.006241337861865759
radio://0/80/2M/3,0.029895026236772537,0.012413924559950829,0.003345283679664135
radio://0/80/2M/3,0.02805822715163231,0.012687466107308865,0.003810545429587364
radio://0/80/2M/3,0.03281699866056442,0.011803633533418179,0.003944046329706907
radio://0/80/2M/3,0.03107818216085434,0.012338084168732166,0.00346743525005877
radio://0/80/2M/3,0.02957778424024582,0.01278269849717617,0.0025313266087323427
radio://0/80/2M/3,0.03305806964635849,0.012897100299596786,0.003251936286687851
radio://0/80/2M/3,0.034758519381284714,0.01315100397914648,0.003812299109995365
radio://0/80/2M/3,0.029896380379796028,0.013299746438860893,0.004392106551676989
radio://0/80/2M/3,0.02824714593589306,0.01385188102722168,0.006029406096786261
radio://0/80/2M/3,0.025939134880900383,0.013988126069307327,0.009730808436870575
radio://0/80/2M/3,0.0255239587277174,0.014481411315500736,0.010175839066505432
radio://0/80/2M/3,0.024681491777300835,0.013374299742281437,0.013548188842833042
radio://0/80/2M/3,0.028034234419465065,0.011543013155460358,0.015245964750647545
radio://0/80/2M/3,0.025473017245531082,0.010633339174091816,0.015550456009805202
radio://0/80/2M/3,0.022933373227715492,0.009520185180008411,0.017274722456932068
radio://0/80/2M/3,0.027380147948861122,0.006675058975815773,0.01812991313636303
radio://0/80/2M/3,0.027818933129310608,0.005136122927069664,0.01998904161155224
radio://0/80/2M/3,0.027374304831027985,0.003148152958601713,0.01558076124638319
radio://0/80/2M/3,0.02931329235434532,0.0005384954856708646,0.013695357367396355
radio://0/80/2M/3,0.027709344401955605,-0.0005582759622484446,0.011229672469198704
radio://0/80/2M/3,0.0255801510065794,-0.001418371219187975,0.010188478976488113
radio://0/80/2M/3,0.023612920194864273,-0.0025903319474309683,0.01233883760869503
radio://0/80/2M/3,0.028074651956558228,-0.004149709362536669,0.014433298259973526
radio://0/80/2M/3,0.028750784695148468,-0.005203088279813528,0.014246287755668163
radio://0/80/2M/3,0.028030645102262497,-0.0046897768042981625,0.015061717480421066
radio://0/80/2M/3,0.026392487809062004,-0.0036294995807111263,0.01788366585969925
radio://0/80/2M/3,0.023583397269248962,0.0012525635538622737,0.01611899584531784
radio://0/80/2M/3,0.02214987948536873,0.0029638241976499557,0.01717662252485752
radio://0/80/2M/3,0.020939134061336517,0.005551024805754423,0.01951698027551174
radio://0/80/2M/3,0.01890283077955246,0.012149657122790813,0.014801522716879845
radio://0/80/2M/3,0.018948720768094063,0.015253579244017601,0.015044895000755787
