drone_id,x,y,z
radio://0/80/2M/3,0.7998987436294556,0.787335991859436,-0.0003005612234119326
radio://0/80/2M/3,0.799471914768219,0.7884754538536072,-0.0009434435050934553
radio://0/80/2M/3,0.7998439073562622,0.7886669039726257,-0.0017845055554062128
radio://0/80/2M/3,0.799305260181427,0.7893465757369995,-0.0027422152925282717
radio://0/80/2M/3,0.7990953922271729,0.7896467447280884,-0.003351495135575533
radio://0/80/2M/3,0.7998194098472595,0.7877092957496643,-0.0007711750222370028
radio://0/80/2M/3,0.8001369833946228,0.787033200263977,-0.00027256194152869284
radio://0/80/2M/3,0.8002020716667175,0.7866775393486023,-0.00014262719196267426
radio://0/80/2M/3,0.8005539178848267,0.7865517735481262,-0.00017262612527702004
radio://0/80/2M/3,0.8001542687416077,0.7860181927680969,7.741246372461319e-05
radio://0/80/2M/3,0.7994281053543091,0.7874813079833984,-0.00013326926273293793
radio://0/80/2M/3,0.7997520565986633,0.787327766418457,1.8425678717903793e-05
radio://0/80/2M/3,0.7996451258659363,0.7884747982025146,-0.0011525367153808475
radio://0/80/2M/3,0.7994572520256042,0.7892686724662781,-0.0018897468689829111
radio://0/80/2M/3,0.7992978096008301,0.7895455360412598,-0.0013480086345225573
radio://0/80/2M/3,0.7990877032279968,0.7896081805229187,-0.0005055242800153792
radio://0/80/2M/3,0.799507737159729,0.7899842858314514,-0.0015834319638088346
radio://0/80/2M/3,0.7991610169410706,0.7898193001747131,-0.0025584895629435778
radio://0/80/2M/3,0.7990028262138367,0.7895858883857727,-0.0030217308085411787
radio://0/80/2M/3,0.7989831566810608,0.7895504236221313,-0.003248145105317235
radio://0/80/2M/3,0.7990484833717346,0.7894649505615234,-0.0032348334789276123
radio://0/80/2M/3,0.7989193797111511,0.7893362045288086,-0.003532087430357933
radio://0/80/2M/3,0.7987774610519409,0.7893866896629333,-0.00398125359788537
radio://0/80/2M/3,0.7984714508056641,0.7892329096794128,-0.0040746331214904785
radio://0/80/2M/3,0.7992984652519226,0.7865314483642578,-0.0010574667248874903
radio://0/80/2M/3,0.7989411950111389,0.7850223183631897,0.00042204733472317457
radio://0/80/2M/3,0.7983406782150269,0.7865328192710876,0.0031591043807566166
radio://0/80/2M/3,0.7990858554840088,0.7880793213844299,0.004463432356715202
radio://0/80/2M/3,0.7970315217971802,0.7879785895347595,0.005291938781738281
radio://0/80/2M/3,0.7965521812438965,0.7877897024154663,0.007601642049849033
radio://0/80/2M/3,0.7949332594871521,0.7884597182273865,0.004301357548683882
radio://0/80/2M/3,0.7928442358970642,0.7905012965202332,0.003327560843899846
radio://0/80/2M/3,0.7897359728813171,0.7905738949775696,0.00304477009922266
radio://0/80/2M/3,0.7894163131713867,0.7916045188903809,0.0016956212930381298
radio://0/80/2M/3,0.7858701348304749,0.7930735349655151,0.00031355067039839923
radio://0/80/2M/3,0.78314608335495,0.7942824959754944,-0.00042560926522128284
radio://0/80/2M/3,0.7810432314872742,0.7952612638473511,-0.0012288092402741313
radio://0/80/2M/3,0.7792080640792847,0.7963423728942871,-0.0018250176217406988
radio://0/80/2M/3,0.7775143980979919,0.7974646687507629,-0.002125588245689869
radio://0/80/2M/3,0.7769098877906799,0.7964377999305725,0.0022666521836072206
radio://0/80/2M/3,0.7786082625389099,0.7957984805107117,0.00512254424393177
radio://0/80/2M/3,0.7791304588317871,0.795566201210022,0.006249031983315945
radio://0/80/2M/3,0.7797449827194214,0.7957765460014343,0.00739964097738266
radio://0/80/2M/3,0.7791852951049805,0.803741455078125,0.004393917508423328
radio://0/80/2M/3,0.7779048085212708,0.8039190769195557,0.005222640931606293
radio://0/80/2M/3,0.777551531791687,0.8045802712440491,0.006030559539794922
radio://0/80/2M/3,0.7791592478752136,0.8043200969696045,0.008393085561692715
radio://0/80/2M/3,0.7798377871513367,0.8060840964317322,0.010961944237351418
radio://0/80/2M/3,0.7840245962142944,0.80742347240448,0.016121279448270798
radio://0/80/2M/3,0.7842287421226501,0.8051239848136902,0.0198927354067564
radio://0/80/2M/3,0.786321222782135,0.8047604560852051,0.02359168231487274
radio://0/80/2M/3,0.7889795899391174,0.8037655353546143,0.028283432126045227
radio://0/80/2M/3,0.7911726832389832,0.8020402193069458,0.03424699977040291
radio://0/80/2M/3,0.7935184836387634,0.8022629022598267,0.03840873762965202
radio://0/80/2M/3,0.7956746816635132,0.8005476593971252,0.04533616080880165
radio://0/80/2M/3,0.8001700639724731,0.7992058992385864,0.0522153414785862
radio://0/80/2M/3,0.8023440837860107,0.7974074482917786,0.05913698673248291
radio://0/80/2M/3,0.804226279258728,0.7958385944366455,0.06600960344076157
